id,target
4941,4329191.5
51775,1158883.0
115253,2210914.5
299321,1402556.4
173570,580516.25
30862,2147200.5
244471,2293715.8
127794,693348.44
71558,2255680.0
218011,1697927.4
148208,3933721.8
155735,561013.1
100698,3106497.8
241403,1812956.5
195272,3412547.0
238663,1374665.6
262957,4812938.0
207082,2231893.0
298896,1296858.4
220946,682341.25
74581,2357796.8
253578,5737153.5
47620,1867820.0
92772,2408977.2
116904,2252543.2
208352,3114156.8
76044,2200666.2
202667,627929.0
62134,3485405.8
277353,4556359.0
64194,3450412.0
295822,4735474.5
27391,2296984.0
203500,1908374.4
264505,1066592.2
297455,1270832.9
137985,723514.7
47622,3471992.5
21911,1122877.9
94181,2940662.5
68117,559703.25
39648,1310201.0
73722,3387292.5
133456,1951487.0
30763,8854124.0
58096,1191707.6
126979,2273026.2
149636,2123986.2
27810,2438167.0
272001,5943196.0
114617,4009824.5
190693,3860921.0
219814,1894351.6
67164,3380624.2
83961,4278736.0
254122,3281336.0
141378,5025439.5
151754,1922684.1
125013,1559025.0
273552,1751084.5
201853,1033165.5
99511,3025078.2
25140,8157145.0
7603,1840583.8
84095,3408663.0
84071,3379935.2
151177,2629137.8
294081,1142524.8
88694,1462966.8
99932,1635780.9
14442,1521203.2
162220,1378234.8
163631,4392492.0
49023,1699956.1
80644,6298217.5
274016,1856973.1
64876,835210.8
156696,5194090.5
295991,2807716.2
192037,2808155.8
118765,1753680.8
94748,3087881.8
251764,4327442.5
60381,1505602.5
283938,1719787.5
195995,460955.9
112778,1795362.5
76727,2292608.8
21435,1567467.4
17468,3318371.5
225673,4934767.0
79759,2990391.2
257599,1494141.8
270720,3669493.8
153801,4047879.5
92266,3902798.5
207329,5555938.0
243955,3365326.2
288928,5179188.0
186600,3292759.8
48005,912875.6
212520,1543249.4
294075,1854079.5
131575,1348128.8
202057,5181932.5
239160,1517163.4
92611,983973.2
268351,1729777.8
259109,2471185.5
265328,1390698.8
229144,1267325.1
261302,2286376.5
84117,3038097.8
31189,5201696.0
107254,1431873.0
192798,2049033.8
28083,1938131.5
118789,4014173.0
2152,8394820.0
287026,1284803.5
249169,2039813.4
137539,3240538.8
46291,361257.75
