id,target
4941,1300000.0
51775,350000.0
115253,1000000.0
299321,1050000.0
173570,1825000.0
30862,900000.0
244471,1600000.0
127794,420000.0
71558,2500000.0
218011,750000.0
148208,2500000.0
155735,1000000.0
100698,3500000.0
241403,960000.0
195272,850000.0
238663,700000.0
262957,5500000.0
207082,1600000.0
298896,630000.0
220946,900000.0
74581,1100000.0
253578,1600000.0
47620,1750000.0
92772,1600000.0
116904,690000.0
208352,1450000.0
76044,3200000.0
202667,2200000.0
62134,1800000.0
277353,3500000.0
64194,3200000.0
295822,1450000.0
27391,1500000.0
203500,850000.0
264505,1300000.0
297455,650000.0
137985,2000000.0
47622,2800000.0
21911,1200000.0
94181,1250000.0
68117,1200000.0
39648,630000.0
73722,2500000.0
133456,1200000.0
30763,1350000.0
58096,1600000.0
126979,1300000.0
149636,1100000.0
27810,1000000.0
272001,690000.0
114617,2300000.0
190693,1700000.0
219814,550000.0
67164,3500000.0
83961,4500000.0
254122,1200000.0
141378,1650000.0
151754,1350000.0
125013,750000.0
273552,750000.0
201853,650000.0
99511,450000.0
25140,1650000.0
7603,900000.0
84095,2500000.0
84071,5800000.0
151177,1200000.0
294081,545000.0
88694,1150000.0
99932,900000.0
14442,690000.0
162220,2700000.0
163631,4500000.0
49023,2600000.0
80644,750000.0
274016,650000.0
64876,750000.0
156696,850000.0
295991,550000.0
192037,2800000.0
118765,1200000.0
94748,2980000.0
251764,2300000.0
60381,940000.0
283938,650000.0
195995,895000.0
112778,1100000.0
76727,3000000.0
21435,2000000.0
17468,950000.0
225673,3400000.0
79759,3200000.0
257599,550000.0
270720,3200000.0
153801,3000000.0
92266,1350000.0
207329,2500000.0
243955,2650000.0
288928,2900000.0
186600,2000000.0
48005,330000.0
212520,850000.0
294075,2000000.0
131575,2650000.0
202057,1800000.0
239160,850000.0
92611,480000.0
268351,1500000.0
259109,1500000.0
265328,480000.0
229144,800000.0
261302,2700000.0
84117,1000000.0
31189,3500000.0
107254,540000.0
192798,2950000.0
28083,2300000.0
118789,2400000.0
2152,1950000.0
287026,320000.0
249169,1200000.0
137539,980000.0
46291,950000.0
30233,1800000.0
175145,1250000.0
50676,2200000.0
71570,2500000.0
219843,2300000.0
36279,2500000.0
66052,950000.0
252609,1300000.0
24783,3200000.0
299327,2200000.0
95349,3500000.0
46332,2500000.0
91240,750000.0
5445,500000.0
272876,1500000.0
43811,650000.0
217082,750000.0
100370,1350000.0
258874,850000.0
121949,450000.0
212950,525000.0
200057,2500000.0
229177,800000.0
287838,750000.0
213118,7200000.0
176475,830000.0
118176,1300000.0
209024,2350000.0
221906,1500000.0
42493,590000.0
223728,650000.0
141993,1250000.0
55675,690000.0
224087,1500000.0
83655,700000.0
61917,650000.0
153665,1650000.0
155758,980000.0
190393,3200000.0
231050,3000000.0
201122,660000.0
59267,450000.0
262487,6000000.0
188582,690000.0
131814,650000.0
73949,7500000.0
154308,1700000.0
167194,450000.0
277393,3300000.0
196835,650000.0
91690,1550000.0
162086,780000.0
231058,1800000.0
54120,4500000.0
247858,2400000.0
