id,target
4941,4595703.0
51775,1168207.2
115253,2209413.2
299321,1460685.4
173570,567481.3
30862,2136970.8
244471,2257666.0
127794,681863.4
71558,2263288.8
218011,1708103.1
148208,4176657.0
155735,558392.25
100698,3166635.5
241403,1867686.6
195272,3186666.5
238663,1386210.8
262957,5010102.5
207082,2206915.8
298896,1228794.6
220946,688369.06
74581,2326583.8
253578,5768066.5
47620,1974243.4
92772,2440628.8
116904,2429449.0
208352,3410549.8
76044,2107738.5
202667,618651.4
62134,3508672.2
277353,4711088.0
64194,3353364.0
295822,4790817.5
27391,2291135.0
203500,1922608.6
264505,1031435.1
297455,1277285.5
137985,598515.5
47622,3673989.5
21911,1116838.1
94181,3002361.5
68117,568849.5
39648,1279668.0
73722,3431166.5
133456,1865579.1
30763,8950584.0
58096,1277572.0
126979,2291142.2
149636,2068838.2
27810,2364568.5
272001,6254410.5
114617,3999433.2
190693,3760357.8
219814,1915793.6
67164,3264111.2
83961,4062292.2
254122,3368616.5
141378,4962565.5
151754,1939196.6
125013,1612691.8
273552,1735346.9
201853,1038222.0
99511,2921687.0
25140,8151314.0
7603,1743836.1
84095,3297592.0
84071,3374694.0
151177,2449575.2
294081,1057834.5
88694,1464459.1
99932,1654547.2
14442,1512491.9
162220,1350515.4
163631,4299417.0
49023,1710905.2
80644,6313055.0
274016,1890150.0
64876,904522.06
156696,5718529.5
295991,2855959.2
192037,2877941.5
118765,1816155.0
94748,3085021.2
251764,4396843.5
60381,1510587.1
283938,1659655.4
195995,495000.2
112778,1612625.0
76727,2279324.2
21435,1601698.6
17468,3419147.8
225673,4902784.0
79759,3044913.0
257599,1183940.8
270720,3408541.0
153801,3943283.8
92266,3940813.5
207329,5358040.0
243955,3195024.8
288928,5030739.0
186600,3413361.5
48005,920841.94
212520,1578530.2
294075,1794281.5
131575,1344790.2
202057,5278211.5
239160,1448437.1
92611,974640.8
268351,1698145.5
259109,2524346.5
265328,1396217.5
229144,1275118.0
261302,2228867.5
84117,2979819.5
31189,5063933.0
107254,1441212.6
192798,1723870.2
28083,1918159.2
118789,3931881.5
2152,8297254.0
287026,1284350.2
249169,2075354.6
137539,3241147.8
46291,378809.6
30233,3668724.5
175145,1820447.5
50676,508064.72
71570,3215964.8
219843,2736318.8
36279,2780885.5
66052,1257512.6
252609,1509081.2
24783,5559382.5
299327,3921358.0
95349,4107608.2
46332,1513517.8
91240,2432501.5
5445,1624095.1
272876,1312795.1
43811,2624900.5
217082,3206756.5
100370,5782463.0
258874,762587.5
121949,1047074.4
212950,1257370.8
200057,2523520.8
229177,2509871.5
287838,1317717.6
213118,2439714.0
176475,1282950.0
118176,8371119.5
209024,1969631.2
221906,2533060.8
42493,2696088.8
223728,1862092.0
141993,3923022.8
55675,2692556.2
224087,3004320.2
