id,target
4941,3030270.0
51775,922032.6633333333
115253,2096032.4166666667
299321,1263570.6133333333
173570,555500.4166666666
30862,2205900.553333333
244471,2505607.3666666667
127794,766911.42
71558,2495250.0
218011,1876337.6433333333
148208,5030278.703333333
155735,537626.6366666667
100698,2957659.9966666666
241403,1562798.7866666666
195272,2896023.3333333335
238663,1351508.6733333333
262957,3870763.3333333335
207082,3316270.24
298896,1083886.98
220946,693118.3166666667
74581,2191989.9033333333
253578,4749435.073333333
47620,1438669.22
92772,2404866.6666666665
116904,2701899.04
208352,3303208.6
76044,2273573.8266666667
202667,573155.4133333333
62134,3311113.0
277353,3814323.3333333335
64194,3546944.0233333334
295822,4928436.333333333
27391,2542200.1633333336
203500,1852936.3166666667
264505,971801.2666666667
297455,1289076.5
137985,364111.46
47622,3241383.2333333334
21911,1194828.9233333333
94181,2756265.7666666666
68117,491736.6
39648,1462328.8033333332
73722,3271311.54
133456,2448314.3533333335
30763,8765077.843333334
58096,797601.0066666667
126979,2434609.4566666665
149636,2095296.3466666667
27810,2299544.1466666665
272001,6348264.566666666
114617,3288750.006666667
190693,3295366.6366666667
219814,1854614.6666666667
67164,3029083.33
83961,4103764.2666666666
254122,3477492.7866666666
141378,4793269.963333333
151754,2125077.9833333334
125013,1492055.1966666668
273552,1855959.74
201853,1337151.0433333332
99511,2646991.553333333
25140,8623656.406666666
7603,1866273.1766666668
84095,3329031.0
84071,3453677.2
151177,2791613.236666667
294081,1188689.6366666667
88694,1382616.6666666667
99932,1280200.73
14442,1272902.1133333333
162220,1214583.3333333333
163631,4498238.3533333335
49023,1635807.1766666668
80644,5826624.123333333
274016,1730248.3166666667
64876,852228.3333333334
156696,3831502.5
295991,2626564.4833333334
192037,2683678.26
118765,1605907.25
94748,3028143.3333333335
251764,4677274.796666667
60381,1197074.4733333334
283938,1782147.7433333334
195995,425761.6666666667
112778,1464369.1233333333
76727,2616249.0766666667
21435,1707073.7
17468,2778393.3766666665
225673,5323318.0
79759,2828283.3266666667
257599,1510097.9733333334
270720,4877782.0
153801,4296923.583333333
92266,3268946.703333333
207329,4710446.666666667
243955,3064490.0
288928,4987863.333333333
186600,3417912.8466666667
48005,881915.8066666666
212520,1584469.24
294075,2256411.3866666667
131575,1148389.3333333333
202057,4700203.333333333
239160,1688877.9533333334
92611,913679.38
268351,1558805.6666666667
259109,1938309.5
265328,1417074.5066666666
229144,1467230.0
261302,2099146.0
84117,2756349.1166666667
31189,5334104.0
107254,1386570.0866666667
192798,3196661.526666667
28083,1805534.33
118789,3883715.2
2152,8020859.9
287026,1239425.3366666667
249169,2326848.9266666668
137539,3092251.3333333335
46291,360522.94666666666
30233,3853058.86
175145,1749487.2133333334
50676,518088.47
71570,2682861.08
219843,2424295.4066666667
36279,3243869.88
66052,1187762.0333333334
252609,1660504.8666666667
24783,3823239.34
299327,3528240.0
95349,3540109.3066666666
46332,1263163.29
91240,2619857.12
5445,1574984.0033333334
272876,1325576.4966666666
43811,2622459.8533333335
217082,2897916.5833333335
100370,6842946.666666667
258874,819456.6333333333
121949,1035687.5633333334
212950,778266.7733333333
200057,1494614.0533333332
229177,2637927.066666667
287838,1223886.5633333332
213118,2371746.7333333334
176475,1636770.2333333334
118176,7908886.576666667
209024,1856569.0666666667
221906,2547413.32
42493,3071791.45
223728,1780086.9066666667
141993,3191151.3433333333
55675,2582824.6766666668
224087,3555066.6666666665
83655,2344512.8433333333
61917,1612448.7966666666
153665,2927840.04
155758,6587511.29
190393,8003361.666666667
231050,963526.7066666667
201122,2580878.5766666667
59267,712558.4733333334
262487,3264916.6666666665
188582,3071403.3333333335
131814,905244.0933333334
73949,5668776.666666667
154308,9182182.23
167194,1938465.5133333334
277393,1697903.3266666667
196835,2877636.6033333335
91690,2624464.3266666667
162086,2256286.3433333333
231058,2876813.0
54120,4311366.0
247858,3112046.8333333335
98092,1719562.8666666667
271915,2701105.033333333
44677,1551122.6
56078,966694.37
129375,5231486.393333334
133361,5203000.0
85866,1997160.5033333334
191559,461842.0
218728,2270189.0866666664
208771,2868942.1333333333
109195,1045967.34
39549,4327932.0
169828,4475515.08
57416,3005298.16
33193,5907421.0
173865,6443925.22
50919,3393762.566666667
108504,1202969.83
72963,1660229.2466666666
270712,1341548.55
63504,1502223.3333333333
26896,2662400.453333333
261152,1767639.1133333333
8838,605551.7733333333
16064,5914613.1466666665
107661,3423990.0
130161,2775099.1666666665
179573,2906641.196666667
