id,target
4941,3200000.0
51775,405000.0
115253,500000.0
299321,750000.0
173570,480000.0
30862,2050000.0
244471,2800000.0
127794,600000.0
71558,2050000.0
218011,1700000.0
148208,580000.0
155735,450000.0
100698,2950000.0
241403,1300000.0
195272,2100000.0
238663,850000.0
262957,3800000.0
207082,3900000.0
298896,400000.0
220946,450000.0
74581,1950000.0
253578,1100000.0
47620,2246000.0
92772,2210000.0
116904,2275000.0
208352,2250000.0
76044,1900000.0
202667,990000.0
62134,2400000.0
277353,3500000.0
64194,2000000.0
295822,5850000.0
27391,570000.0
203500,630000.0
264505,650000.0
297455,600000.0
137985,1850000.0
47622,2450000.0
21911,900000.0
94181,1700000.0
68117,1300000.0
39648,800000.0
73722,1490000.0
133456,1100000.0
30763,1600000.0
58096,550000.0
126979,2500000.0
149636,950000.0
27810,1500000.0
272001,900000.0
114617,4400000.0
190693,4100000.0
219814,1400000.0
67164,3900000.0
83961,6500000.0
254122,2516430.0
141378,1300000.0
151754,700000.0
125013,500000.0
273552,1050000.0
201853,875000.0
99511,1150000.0
25140,4300000.0
7603,1400000.0
84095,2850000.0
84071,2500000.0
151177,1500000.0
294081,405000.0
88694,1570000.0
99932,750000.0
14442,1250000.0
162220,480000.0
163631,1100000.0
49023,3900000.0
80644,3400000.0
274016,1750000.0
64876,900000.0
156696,5000000.0
295991,2000000.0
192037,1800000.0
118765,2100000.0
94748,4700000.0
251764,1750000.0
60381,550000.0
283938,420000.0
195995,360000.0
112778,750000.0
76727,450000.0
21435,1867000.0
17468,1250000.0
225673,3200000.0
79759,4670000.0
257599,750000.0
270720,5500000.0
153801,2300000.0
92266,380000.0
207329,1599000.0
243955,3600000.0
288928,8200000.0
186600,3000000.0
48005,700000.0
212520,1500000.0
294075,3800000.0
131575,2400000.0
202057,10500000.0
239160,750000.0
92611,1650000.0
268351,2350000.0
259109,1100000.0
265328,1200000.0
229144,2350000.0
261302,1500000.0
84117,3500000.0
31189,4600000.0
107254,3016000.0
192798,7000000.0
28083,2395000.0
118789,2200000.0
2152,4950000.0
287026,1200000.0
249169,650000.0
137539,3300000.0
46291,550000.0
30233,1150000.0
175145,500000.0
50676,620000.0
71570,2300000.0
219843,1800000.0
36279,2200000.0
66052,1100000.0
252609,650000.0
24783,4400000.0
299327,2500000.0
95349,8600000.0
46332,1200000.0
91240,2300000.0
5445,1490000.0
272876,1700000.0
43811,1450000.0
217082,950000.0
100370,3900000.0
258874,695000.0
121949,480000.0
212950,790000.0
200057,5850000.0
229177,800000.0
287838,500000.0
213118,1370000.0
176475,800000.0
118176,2500000.0
209024,1100000.0
221906,1400000.0
42493,1300000.0
223728,1500000.0
141993,2700000.0
55675,1700000.0
224087,7200000.0
83655,3800000.0
61917,1100000.0
153665,1350000.0
155758,2500000.0
190393,2500000.0
231050,690000.0
201122,950000.0
59267,370000.0
262487,3600000.0
188582,2650000.0
131814,320000.0
73949,7500000.0
154308,8400000.0
167194,450000.0
277393,3000000.0
196835,2500000.0
91690,2495000.0
162086,1800000.0
231058,1250000.0
54120,4250000.0
247858,3900000.0
98092,1000000.0
271915,850000.0
44677,450000.0
56078,950000.0
129375,790000.0
133361,3900000.0
85866,750000.0
191559,950000.0
218728,450000.0
208771,1500000.0
109195,550000.0
39549,5300000.0
169828,1000000.0
57416,525000.0
33193,5500000.0
173865,2350000.0
50919,1600000.0
108504,2100000.0
72963,1014874.0
270712,1000000.0
63504,3200000.0
26896,1700000.0
261152,2250000.0
8838,330000.0
16064,4900000.0
107661,3750000.0
130161,2500000.0
179573,490000.0
116121,350000.0
32234,500000.0
191736,1675000.0
57456,360000.0
160502,945000.0
215795,2300000.0
126714,2250000.0
173047,400000.0
97726,1850000.0
193811,1100000.0
17156,1100000.0
71055,630000.0
193990,5000000.0
52059,1100000.0
274757,3200000.0
1558,2500000.0
253081,345000.0
181909,2500000.0
145269,1560000.0
186660,3200000.0
6479,320000.0
249414,600000.0
43182,320000.0
248529,3200000.0
125724,1050000.0
214268,1050000.0
270767,750000.0
141103,1800000.0
292203,2200000.0
62008,900000.0
89122,800000.0
47736,1850000.0
222505,2100000.0
29628,1180000.0
202216,1150000.0
194828,600000.0
18649,1675000.0
199020,900000.0
111554,1250000.0
244687,2000000.0
230919,2500000.0
42397,2300000.0
221946,4800000.0
168390,2500000.0
175576,2100000.0
153541,630000.0
74055,1557000.0
233828,1300000.0
131312,400000.0
224154,4500000.0
266743,630000.0
15594,1400000.0
227419,500000.0
115531,890000.0
12282,400000.0
21847,1200000.0
86772,750000.0
193139,2300000.0
100472,1200000.0
177774,3400000.0
224462,1850000.0
255020,1850000.0
140852,2950000.0
6484,1100000.0
97191,1600000.0
218796,1700000.0
146934,1300000.0
183990,5500000.0
150347,3500000.0
291295,3100000.0
175531,1050000.0
80284,2153800.0
64297,1400000.0
221587,2950000.0
145984,4250000.0
266813,430000.0
53725,1400000.0
171137,620000.0
212764,830000.0
30683,1550000.0
204086,1100000.0
78594,3350000.0
162787,2550000.0
212279,1500000.0
33141,680000.0
13870,3500000.0
205831,1500000.0
285806,7500000.0
13820,2000000.0
198918,650000.0
165989,1500000.0
81377,1200000.0
149867,1300000.0
192119,1690000.0
180210,310000.0
147051,8500000.0
127638,2200000.0
291867,2036197.0
178582,2700000.0
127544,1200000.0
235717,800000.0
171723,350000.0
161574,450000.0
75409,4500000.0
90035,4800000.0
42840,1800000.0
8581,1800000.0
13664,3400000.0
247464,950000.0
96424,1800000.0
194898,2350000.0
283532,1100000.0
69531,1380000.0
237884,4350000.0
261893,550000.0
150376,750000.0
182443,6900000.0
224406,8500000.0
171332,337500.0
140442,400000.0
154939,1350000.0
131259,4695000.0
162293,650000.0
292709,4200000.0
264845,9100000.0
166131,2200000.0
132328,480000.0
208063,2650000.0
48322,4850000.0
16624,488500.0
4734,325000.0
189590,1350000.0
101739,600000.0
111000,750000.0
198444,900000.0
16638,1300000.0
55638,8500000.0
258788,1250000.0
238820,550000.0
115603,370000.0
246939,5400000.0
191530,1050000.0
11213,5200000.0
27388,2500000.0
229061,7500000.0
251977,1550000.0
23366,850000.0
10057,3200000.0
112593,3300000.0
268565,690000.0
157455,4200000.0
59187,910000.0
70372,8000000.0
126007,480000.0
197380,850000.0
271738,1150000.0
194635,2000000.0
165242,800000.0
47838,2200000.0
29771,400000.0
257199,1150000.0
61814,2500000.0
208348,2223000.0
191265,1550000.0
2157,4200000.0
188784,510000.0
95787,1400000.0
238436,3560000.0
239163,500000.0
295072,500000.0
104338,2500000.0
291607,350000.0
21708,2200000.0
143149,1350000.0
137148,8500000.0
78780,350000.0
92536,1650000.0
271294,950000.0
79847,6000000.0
274306,400000.0
153714,400000.0
117114,1350000.0
295580,2300000.0
153341,1300000.0
242231,490000.0
17420,4400000.0
52376,750000.0
71440,540000.0
254000,3200000.0
199108,3000000.0
146464,2450000.0
154057,3200000.0
276394,1500000.0
106502,2200000.0
84374,480000.0
253180,673000.0
236365,2100000.0
182279,920000.0
221109,3500000.0
289706,780000.0
291438,850000.0
71066,1400000.0
122789,6200000.0
194910,2300000.0
145391,3500000.0
199164,450000.0
266382,950000.0
271414,850000.0
167801,3100000.0
61371,750000.0
228790,330000.0
290878,12500000.0
144980,420000.0
119483,1400000.0
18604,1200000.0
138393,750000.0
83163,1800000.0
77727,538783.0
224928,1100000.0
28596,400000.0
157996,2200000.0
108954,1400000.0
200857,4600000.0
72173,350000.0
106183,2100000.0
12328,750000.0
264481,2100000.0
96134,900000.0
129425,550000.0
80441,950000.0
260522,3220500.0
72154,1000000.0
93234,1250000.0
58502,6500000.0
277308,2200000.0
151009,450000.0
90763,1690000.0
275585,450000.0
77424,1200000.0
50947,1650000.0
86003,2200000.0
202926,1100000.0
52894,3500000.0
152519,2500000.0
145898,2300000.0
133627,900000.0
113025,450000.0
216655,1050000.0
173878,2100000.0
73954,1750000.0
257397,750000.0
103663,1500000.0
281910,1250000.0
104079,1550000.0
83563,950000.0
28436,850000.0
206395,450000.0
239720,1200000.0
35659,380000.0
267856,2900000.0
25953,1950000.0
108843,550000.0
50565,1100000.0
241574,595000.0
214651,480000.0
14904,2600000.0
142217,3150000.0
53741,750000.0
17917,550000.0
46527,315000.0
254258,1500000.0
117732,750000.0
84721,850000.0
283229,1500000.0
174501,1850000.0
122944,780000.0
1934,450000.0
275793,450000.0
123228,570000.0
24600,10750000.0
230991,1400000.0
56772,730000.0
147503,750000.0
85741,550000.0
69716,1000000.0
264260,3500000.0
65737,400000.0
99254,1150000.0
223411,1700000.0
116646,780000.0
75954,450000.0
125531,650000.0
236312,3000000.0
76948,7500000.0
145527,1300000.0
164479,4250000.0
282478,750000.0
110104,960000.0
276716,480000.0
21142,10698400.0
151238,1100000.0
286033,4500000.0
94009,350000.0
109338,1500000.0
148928,700000.0
286038,5500000.0
29163,850000.0
202367,720000.0
37813,3400000.0
55174,1100000.0
113507,430000.0
200332,2200000.0
273190,2500000.0
242354,4400000.0
93315,420000.0
265463,2510000.0
290432,450000.0
237127,400000.0
92371,2700000.0
32067,1150000.0
153031,2200000.0
211606,900000.0
224439,950000.0
12783,1500000.0
281291,550000.0
281984,390000.0
265609,400000.0
230594,650000.0
22981,3200000.0
68319,1050000.0
11283,4800000.0
32854,2400000.0
190653,325000.0
154922,7600000.0
197081,550000.0
128025,750000.0
91677,600000.0
136087,900000.0
182705,1500000.0
279387,1100000.0
4956,1300000.0
157145,3950000.0
48688,1200000.0
249114,500000.0
56226,2800000.0
36312,990000.0
105698,1750000.0
229007,1800000.0
176855,850000.0
22354,2700000.0
207970,980000.0
297214,2700000.0
135511,1250000.0
260469,2900000.0
293208,1100000.0
134761,985000.0
272312,450000.0
145389,330000.0
32197,1300000.0
186084,1200000.0
271387,650000.0
132995,570000.0
192595,780000.0
290210,330000.0
83443,550000.0
124860,2600000.0
7705,4800000.0
260422,1850000.0
181743,5000000.0
290212,1100000.0
9061,1990000.0
21022,5500000.0
292036,840000.0
205024,2550000.0
255239,850000.0
55356,430000.0
40148,3600000.0
262338,1200000.0
157872,2300000.0
4086,850000.0
1708,2650000.0
199518,350000.0
278815,3500000.0
295018,750000.0
118980,1380000.0
122442,4800000.0
247466,1100000.0
253410,2800000.0
238889,4200000.0
196664,690000.0
290464,1300000.0
193963,1300000.0
7875,1950000.0
98708,6850000.0
119110,480000.0
138008,1350000.0
12951,450000.0
192497,750000.0
163408,540000.0
261640,520000.0
6869,2700000.0
165580,2650000.0
136767,700000.0
225731,1280000.0
3022,850000.0
196076,750000.0
234587,950000.0
66309,1000000.0
57974,2650000.0
140097,525000.0
32336,3000000.0
60783,400000.0
230910,1650000.0
26786,1250000.0
138068,850000.0
180764,2500000.0
219326,4200000.0
231866,800000.0
67828,1300000.0
204206,1200000.0
37390,1600000.0
37186,920000.0
84334,2200000.0
71283,700000.0
148429,1500000.0
7614,3500000.0
140256,3200000.0
41175,550000.0
204658,700000.0
254,3500000.0
291739,2350000.0
78120,6500000.0
243905,2600000.0
100629,1350000.0
10320,902490.0
39112,1800000.0
165420,1800000.0
79869,750000.0
40303,2500000.0
44931,395000.0
183655,4100000.0
275748,450000.0
244053,1200000.0
112183,380000.0
23550,630000.0
167445,950000.0
47663,780000.0
233486,850000.0
214669,2200000.0
193840,7500000.0
237418,2550000.0
178557,670000.0
261996,850000.0
197206,850000.0
14423,750000.0
217456,650000.0
3491,330000.0
85439,6700000.0
172233,390000.0
116132,2300000.0
144546,3700000.0
208036,1400000.0
242688,1000000.0
168749,2850000.0
69768,550000.0
136620,3150000.0
296697,5000000.0
155710,405000.0
260326,2200000.0
72034,420000.0
282627,3500000.0
205225,1190000.0
257409,320000.0
294246,6500000.0
121044,5500000.0
293316,1350000.0
40795,490000.0
204324,1750000.0
18386,4478000.0
229140,1800000.0
50559,1350000.0
99134,1600000.0
147027,310000.0
49,1100000.0
283905,1750000.0
134705,1250000.0
99117,2500000.0
99095,1450000.0
155252,660000.0
254189,375000.0
291695,1400000.0
103503,450000.0
126176,3200000.0
56197,2700000.0
232602,2100000.0
176023,900000.0
297580,1100000.0
19701,8600000.0
246188,350000.0
199493,1650000.0
186419,2600000.0
229402,530000.0
158343,1250000.0
179257,2500000.0
142785,500000.0
264280,440000.0
73884,6000000.0
183130,1600000.0
20963,750000.0
189828,787500.0
294413,360000.0
130633,750000.0
245740,1098000.0
289680,620000.0
7411,1650000.0
92893,2900000.0
257980,1050000.0
99474,1350000.0
233340,850000.0
153240,330000.0
214630,2000000.0
92817,6600000.0
221699,1700000.0
84497,640000.0
7299,2300000.0
79997,320000.0
11546,350000.0
289616,2800000.0
241580,2350000.0
174983,2700000.0
165383,500000.0
214886,400000.0
272546,1400000.0
90310,500000.0
134340,9950000.0
61470,1250000.0
187438,600000.0
5863,500000.0
39768,820000.0
8139,355000.0
51750,3327750.0
177439,550000.0
203052,2250000.0
154369,480000.0
238730,1300000.0
214071,2500000.0
276168,1599000.0
195587,950000.0
233106,2300000.0
21793,1100000.0
178749,550000.0
31118,1100000.0
64773,2500000.0
31621,350000.0
103337,900000.0
200409,1600000.0
184920,1390000.0
157342,695000.0
189250,2790000.0
114062,1200000.0
142365,950000.0
126890,1350000.0
83842,2750000.0
50057,6950000.0
289868,950000.0
193503,1100000.0
227457,1500000.0
72869,1500000.0
159872,450000.0
245879,3500000.0
115807,1700000.0
95085,1200000.0
17638,1200000.0
146319,350000.0
116428,3600000.0
210919,3500000.0
70784,3600000.0
114704,1700000.0
47739,650000.0
24542,990000.0
175423,690000.0
132836,700000.0
198167,1300000.0
24662,2750000.0
72790,1350000.0
217198,3050000.0
285096,1300000.0
132313,850000.0
35962,2150000.0
4087,750000.0
9163,900000.0
158831,2500000.0
240408,660000.0
3410,1790000.0
70579,1600000.0
168261,750000.0
149658,2275000.0
263064,2450000.0
199838,3600000.0
185052,6500000.0
111380,2300000.0
235727,7500000.0
25176,4850000.0
143527,405600.0
14237,1550000.0
194518,2500000.0
74547,1400000.0
17024,1350000.0
242415,550000.0
247158,4500000.0
89480,1400000.0
185957,550000.0
294163,750000.0
29479,320000.0
244411,1750000.0
245712,330000.0
119542,900000.0
83105,1800000.0
169980,2250000.0
271769,3400000.0
269409,1750000.0
249760,1400000.0
32693,1900000.0
287963,5600000.0
202077,2750000.0
211884,1800000.0
231947,1100000.0
87646,750000.0
10182,6500000.0
61752,468750.0
164058,350000.0
36716,450000.0
208607,3200000.0
117087,600000.0
41455,380000.0
122144,3850000.0
69674,2275000.0
87198,2150000.0
273355,2200000.0
168485,6500000.0
265248,4200000.0
167075,10500000.0
227366,1400000.0
88082,450000.0
203409,1599000.0
252813,2200000.0
286030,1300000.0
241223,650000.0
100594,3600000.0
110792,3200000.0
159531,1600000.0
18683,1500000.0
290868,1450000.0
103757,650000.0
235942,1200000.0
155018,1200000.0
80968,310000.0
259699,12300000.0
32123,2100000.0
152368,7500000.0
138857,3800000.0
210613,1150000.0
262089,1467610.0
123381,650000.0
106531,1098000.0
203230,450000.0
118793,420000.0
294620,430000.0
256608,3200000.0
194213,850000.0
74895,500000.0
201525,2400000.0
213744,2750000.0
294449,2950000.0
179805,360000.0
193188,1700000.0
143526,788000.0
26718,1950000.0
93208,320000.0
61427,3500000.0
298591,3400000.0
183136,4500000.0
120464,850000.0
127683,850000.0
257943,690000.0
89085,3400000.0
96839,1300000.0
218578,860000.0
