id,target
4941,3297668.8
51775,827814.25
115253,2019504.2
299321,1452837.4
173570,553659.3
30862,2237274.2
244471,2610578.5
127794,819482.25
71558,2171375.8
218011,1612536.9
148208,5109133.0
155735,557966.6
100698,2946345.5
241403,2031246.8
195272,2668342.0
238663,1433766.2
262957,4656571.5
207082,2941269.8
298896,1124765.5
220946,573602.9
74581,2105754.8
253578,5369732.0
47620,1724330.0
92772,2546646.0
116904,2560658.5
208352,3088325.2
76044,1799267.1
202667,657794.25
62134,3645746.5
277353,3404989.2
64194,3573822.8
295822,3489686.2
27391,1150943.8
203500,2307610.8
264505,944638.25
297455,1274179.5
137985,753903.2
47622,2763081.2
21911,1078017.1
94181,3029673.5
68117,750781.9
39648,1158393.2
73722,3360361.5
133456,1790191.1
30763,7936997.5
58096,1188055.0
126979,2063462.8
149636,1560998.5
27810,1993081.9
272001,6620832.0
114617,3938440.5
190693,3863787.2
219814,2018445.0
67164,3319545.5
83961,3249571.5
254122,3185012.2
141378,4998383.5
151754,2061251.8
125013,1590606.0
273552,1573454.6
201853,1007452.94
99511,2978491.5
25140,8784582.0
7603,1443692.5
84095,3244316.2
84071,3474489.2
151177,2490766.8
294081,1095404.9
88694,1555436.5
99932,1537269.0
14442,766550.5
162220,1364574.4
163631,4872923.0
49023,1993009.9
80644,6367358.0
274016,1567086.4
64876,830916.25
156696,4367074.0
295991,2589217.5
192037,2718658.0
118765,1517287.9
94748,3083769.5
251764,4362023.5
60381,1264932.9
283938,1378938.1
195995,406869.38
112778,1420628.4
76727,2843412.2
21435,1360777.0
17468,3488884.2
225673,4998086.0
79759,2975992.2
257599,2143226.2
270720,3208311.8
153801,3942864.0
92266,3546479.0
207329,6339609.5
243955,3689589.0
288928,5076872.0
186600,3267838.8
48005,891030.3
212520,1437107.2
294075,2292034.0
131575,1385539.8
202057,4447042.5
239160,2070033.0
92611,882922.4
268351,1554027.8
259109,2377733.8
265328,1476593.2
229144,1193960.6
261302,1754294.8
84117,3183010.8
31189,5109014.5
107254,1237471.1
192798,2901070.5
28083,2607274.2
118789,4052537.0
2152,9133474.0
287026,1192471.5
249169,2080066.8
137539,3179956.8
46291,317585.6
30233,3509643.5
175145,1960572.1
50676,363450.66
71570,2514997.8
219843,2669220.8
36279,3166328.0
