id,target
4941,3386090.0
51775,971588.06
115253,1995812.4
299321,1547107.8
173570,550504.56
30862,2060145.8
244471,2305104.0
127794,737050.25
71558,1966739.2
218011,1563841.0
148208,5482236.5
155735,542535.7
100698,2957415.8
241403,2184942.0
195272,2692831.8
238663,1360985.0
262957,4529642.0
207082,3137911.2
298896,1346375.5
220946,554020.8
74581,2070164.4
253578,5387899.0
47620,1732017.2
92772,2656626.0
116904,2584282.2
208352,2991981.5
76044,1823660.1
202667,629180.25
62134,3378040.0
277353,3302096.2
64194,3572349.5
295822,3396634.0
27391,1586976.1
203500,2399581.5
264505,916732.4
297455,1363780.1
137985,624112.7
47622,2837191.5
21911,957256.6
94181,3113566.0
68117,899747.3
39648,1274030.9
73722,3235327.5
133456,1899829.9
30763,8056449.5
58096,1019771.5
126979,2219145.0
149636,1475430.0
27810,1964714.5
272001,6478258.5
114617,3685014.0
190693,3658155.8
219814,1942073.5
67164,3239167.8
83961,3097214.2
254122,3444596.5
141378,4529690.0
151754,2248303.2
125013,1716720.1
273552,1535920.2
201853,1105689.9
99511,2861866.2
25140,9104566.0
7603,1601659.5
84095,3073649.0
84071,3620409.2
151177,2512623.8
294081,1247231.9
88694,1389924.2
99932,1652045.1
14442,948947.06
162220,1336059.9
163631,4317981.5
49023,1877438.8
80644,6443837.0
274016,1644424.6
64876,901210.9
156696,4241619.5
295991,2833490.8
192037,2810305.2
118765,1576442.4
94748,2672672.2
251764,4696021.0
60381,1444437.5
283938,1769611.6
195995,389750.0
112778,1377594.5
76727,3069022.5
21435,1435487.2
17468,3855415.8
225673,5016572.5
79759,2797177.5
257599,2171959.0
270720,3057048.2
153801,4325541.5
92266,3310862.8
207329,5886196.5
243955,3467539.2
288928,4897878.5
186600,3436725.8
48005,826099.1
212520,1285720.1
294075,2227057.2
131575,1500612.1
202057,4483367.5
239160,2342691.0
92611,977452.7
268351,1503930.0
259109,2398741.5
265328,1498757.6
229144,1229506.2
261302,2076873.0
84117,3026123.0
31189,4999074.0
107254,1113335.8
192798,2825003.0
28083,2507405.2
